trainee_id,salary,retention_months,job_changes,district,course_category,qualification
TRN_MH_2026_2805,11955.52,6.0,2,Solapur,Healthcare,10th Pass
TRN_MH_2026_2806,18434.94,10.3,2,Nashik,Construction,10th Pass
TRN_MH_2026_2807,19280.54,17.3,0,Nagpur,Automotive,ITI Diploma
TRN_MH_2026_2808,11965.83,21.1,1,Mumbai,Construction,10th Pass
TRN_MH_2026_2809,20632.63,11.9,1,Amravati,Construction,Graduate
TRN_MH_2026_2810,15809.29,17.8,1,Nagpur,Electronics and Hardware,12th Pass
TRN_MH_2026_2811,18013.78,4.4,0,Pune,Apparel,12th Pass
TRN_MH_2026_2812,23142.77,17.3,2,Amravati,Apparel,12th Pass
TRN_MH_2026_2813,20638.94,10.0,0,Mumbai,IT-ITeS,12th Pass
TRN_MH_2026_2814,16560.14,15.5,0,Nagpur,Apparel,ITI Diploma
TRN_MH_2026_2815,14380.83,12.8,0,Pune,Electronics and Hardware,10th Pass
TRN_MH_2026_2816,9968.65,20.6,0,Mumbai,Construction,Graduate
TRN_MH_2026_2817,14982.96,9.6,2,Gadchiroli,Construction,10th Pass
TRN_MH_2026_2818,16761.04,17.1,2,Nagpur,Electronics and Hardware,12th Pass
TRN_MH_2026_2819,14044.87,12.6,1,Solapur,Apparel,ITI Diploma
TRN_MH_2026_2820,17040.6,13.2,1,Nagpur,IT-ITeS,10th Pass
TRN_MH_2026_2821,197722.77,13.1,0,Solapur,Electronics and Hardware,10th Pass
TRN_MH_2026_2822,16713.0,9.8,2,Thane,Healthcare,Below 10th
TRN_MH_2026_2823,15224.99,13.9,1,Amravati,Electronics and Hardware,12th Pass
TRN_MH_2026_2824,18090.29,13.7,1,Pune,IT-ITeS,ITI Diploma
TRN_MH_2026_2825,19046.79,15.2,2,Nashik,Automotive,10th Pass
TRN_MH_2026_2826,13683.6,14.4,1,Pune,Apparel,12th Pass
TRN_MH_2026_2827,22438.26,18.0,0,Solapur,IT-ITeS,ITI Diploma
TRN_MH_2026_2828,17154.94,18.6,3,Amravati,Healthcare,ITI Diploma
TRN_MH_2026_2829,17565.97,8.7,0,Mumbai,Electronics and Hardware,10th Pass
TRN_MH_2026_2830,19978.75,18.3,1,Solapur,Construction,12th Pass
TRN_MH_2026_2831,18316.26,8.1,1,Solapur,Apparel,Below 10th
TRN_MH_2026_2832,20835.98,16.9,1,Gadchiroli,IT-ITeS,Below 10th
TRN_MH_2026_2833,18504.93,17.1,0,Solapur,Automotive,ITI Diploma
TRN_MH_2026_2834,15356.47,4.4,0,Chhatrapati Sambhajinagar,Construction,12th Pass
TRN_MH_2026_2835,18765.26,14.5,1,Nashik,Healthcare,10th Pass
TRN_MH_2026_2836,13496.96,11.7,0,Pune,Electronics and Hardware,10th Pass
TRN_MH_2026_2837,17879.96,10.2,1,Nashik,Apparel,ITI Diploma
TRN_MH_2026_2838,17383.7,20.8,1,Thane,Automotive,10th Pass
TRN_MH_2026_2839,16771.59,10.7,0,Mumbai,Construction,Graduate
TRN_MH_2026_2840,182772.59,10.0,1,Mumbai,Electronics and Hardware,Graduate
TRN_MH_2026_2841,10913.53,14.4,0,Mumbai,Automotive,10th Pass
TRN_MH_2026_2842,15579.46,17.4,0,Nagpur,Construction,10th Pass
TRN_MH_2026_2843,17824.96,13.3,1,Chhatrapati Sambhajinagar,IT-ITeS,Graduate
TRN_MH_2026_2844,18059.5,19.8,1,Solapur,Construction,ITI Diploma
TRN_MH_2026_2845,13903.14,16.7,0,Solapur,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2846,21929.98,3.1,1,Mumbai,Construction,Below 10th
TRN_MH_2026_2847,14468.39,11.4,1,Pune,Automotive,12th Pass
TRN_MH_2026_2848,20893.1,11.2,1,Chhatrapati Sambhajinagar,Healthcare,Graduate
TRN_MH_2026_2849,18995.18,16.4,1,Thane,Electronics and Hardware,Below 10th
TRN_MH_2026_2850,15238.2,1.0,0,Amravati,IT-ITeS,12th Pass
TRN_MH_2026_2851,23713.59,26.7,0,Pune,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2852,200176.74,16.7,0,Nashik,Apparel,ITI Diploma
TRN_MH_2026_2853,20717.04,14.7,0,Chhatrapati Sambhajinagar,Construction,Graduate
TRN_MH_2026_2854,21002.04,19.9,1,Mumbai,Healthcare,10th Pass
TRN_MH_2026_2855,15152.83,25.7,2,Gadchiroli,Construction,Below 10th
TRN_MH_2026_2856,22373.63,18.4,0,Thane,Healthcare,Graduate
TRN_MH_2026_2857,16624.84,18.7,1,Mumbai,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2858,18510.43,14.7,1,Thane,Construction,Below 10th
TRN_MH_2026_2859,18411.13,13.3,0,Nashik,IT-ITeS,12th Pass
TRN_MH_2026_2860,17029.92,11.6,1,Mumbai,Construction,10th Pass
TRN_MH_2026_2861,20337.83,9.9,2,Solapur,Automotive,10th Pass
TRN_MH_2026_2862,20277.21,10.6,0,Thane,Automotive,12th Pass
TRN_MH_2026_2863,11380.14,7.2,1,Mumbai,Apparel,10th Pass
TRN_MH_2026_2864,22065.19,13.6,0,Thane,Healthcare,Below 10th
TRN_MH_2026_2865,11681.28,5.6,1,Thane,Construction,10th Pass
TRN_MH_2026_2866,21113.91,15.0,0,Thane,IT-ITeS,Graduate
TRN_MH_2026_2867,21443.47,13.8,0,Mumbai,Healthcare,12th Pass
TRN_MH_2026_2868,13681.62,14.7,1,Pune,Apparel,Below 10th
TRN_MH_2026_2869,16062.15,11.4,1,Nashik,Electronics and Hardware,Graduate
TRN_MH_2026_2870,13630.03,29.4,2,Mumbai,Automotive,10th Pass
TRN_MH_2026_2871,16747.78,20.8,0,Mumbai,Healthcare,10th Pass
TRN_MH_2026_2872,204013.28,7.8,0,Nashik,Construction,10th Pass
TRN_MH_2026_2873,20228.81,15.2,1,Pune,IT-ITeS,Graduate
TRN_MH_2026_2874,22086.08,11.0,0,Chhatrapati Sambhajinagar,Apparel,10th Pass
TRN_MH_2026_2875,22384.89,8.9,1,Solapur,Construction,Below 10th
TRN_MH_2026_2876,15532.41,7.3,0,Pune,Apparel,Below 10th
TRN_MH_2026_2877,16767.72,16.2,0,Nagpur,Automotive,ITI Diploma
TRN_MH_2026_2878,11607.97,10.6,1,Pune,IT-ITeS,12th Pass
TRN_MH_2026_2879,14679.45,18.8,0,Gadchiroli,Healthcare,10th Pass
TRN_MH_2026_2880,20876.98,19.0,0,Thane,Automotive,ITI Diploma
TRN_MH_2026_2881,23154.54,20.9,0,Nagpur,Apparel,Below 10th
TRN_MH_2026_2882,13179.78,9.7,1,Pune,IT-ITeS,12th Pass
TRN_MH_2026_2883,15426.38,16.4,1,Amravati,Automotive,ITI Diploma
TRN_MH_2026_2884,17407.58,17.2,1,Gadchiroli,Construction,10th Pass
TRN_MH_2026_2885,18480.56,11.6,1,Pune,Healthcare,10th Pass
TRN_MH_2026_2886,14666.39,10.1,0,Gadchiroli,Apparel,12th Pass
TRN_MH_2026_2887,18984.21,22.0,2,Gadchiroli,Automotive,ITI Diploma
TRN_MH_2026_2888,15841.56,15.1,1,Amravati,Apparel,12th Pass
TRN_MH_2026_2889,17449.42,17.2,1,Nagpur,Healthcare,Below 10th
TRN_MH_2026_2890,19411.99,9.9,1,Chhatrapati Sambhajinagar,Healthcare,Graduate
TRN_MH_2026_2891,,7.9,0,Solapur,Apparel,ITI Diploma
TRN_MH_2026_2892,15972.65,11.2,1,Nashik,Electronics and Hardware,10th Pass
TRN_MH_2026_2893,17116.37,13.4,0,Pune,Automotive,12th Pass
TRN_MH_2026_2894,17190.73,8.7,1,Amravati,IT-ITeS,10th Pass
TRN_MH_2026_2895,16204.96,14.0,0,Gadchiroli,Apparel,ITI Diploma
TRN_MH_2026_2896,16594.21,5.6,0,Thane,Electronics and Hardware,12th Pass
TRN_MH_2026_2897,23095.27,8.4,1,Solapur,Electronics and Hardware,Below 10th
TRN_MH_2026_2898,19463.22,17.4,2,Nashik,Construction,12th Pass
TRN_MH_2026_2899,16465.82,17.0,2,Nagpur,IT-ITeS,10th Pass
TRN_MH_2026_2900,19939.34,12.0,1,Gadchiroli,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2901,16331.63,8.9,2,Solapur,Construction,Below 10th
TRN_MH_2026_2902,21605.94,8.9,0,Amravati,Apparel,Graduate
TRN_MH_2026_2903,18793.75,12.1,0,Nashik,IT-ITeS,10th Pass
TRN_MH_2026_2904,17124.44,17.2,0,Solapur,Electronics and Hardware,Below 10th
TRN_MH_2026_2905,19067.01,18.6,0,Thane,IT-ITeS,Graduate
TRN_MH_2026_2906,12001.93,11.5,2,Nagpur,IT-ITeS,Graduate
TRN_MH_2026_2907,13556.31,8.2,2,Gadchiroli,Automotive,ITI Diploma
TRN_MH_2026_2908,217994.14,15.3,1,Amravati,Healthcare,Graduate
TRN_MH_2026_2909,18000.3,9.9,2,Chhatrapati Sambhajinagar,Healthcare,Graduate
TRN_MH_2026_2910,23563.8,11.4,1,Amravati,Electronics and Hardware,Graduate
TRN_MH_2026_2911,25309.55,20.6,0,Gadchiroli,Healthcare,ITI Diploma
TRN_MH_2026_2912,19733.18,18.1,1,Nagpur,Electronics and Hardware,Graduate
TRN_MH_2026_2913,19252.96,14.8,0,Nashik,Apparel,Graduate
TRN_MH_2026_2914,11196.3,7.6,3,Chhatrapati Sambhajinagar,Healthcare,Below 10th
TRN_MH_2026_2915,15600.64,15.1,0,Nashik,Construction,10th Pass
TRN_MH_2026_2916,14742.76,19.3,1,Pune,IT-ITeS,Below 10th
TRN_MH_2026_2917,15327.03,12.1,1,Nagpur,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2918,16911.5,0.5,12,Chhatrapati Sambhajinagar,IT-ITeS,Below 10th
TRN_MH_2026_2919,15847.68,20.5,2,Gadchiroli,Construction,ITI Diploma
TRN_MH_2026_2920,10572.45,22.3,1,Pune,Automotive,ITI Diploma
TRN_MH_2026_2921,20117.69,15.5,1,Nagpur,Construction,Below 10th
TRN_MH_2026_2922,13745.4,16.9,0,Pune,Healthcare,12th Pass
TRN_MH_2026_2923,18337.36,21.1,1,Mumbai,Electronics and Hardware,10th Pass
TRN_MH_2026_2924,24759.29,16.2,0,Gadchiroli,Construction,10th Pass
TRN_MH_2026_2925,14282.15,11.5,0,Amravati,Automotive,ITI Diploma
TRN_MH_2026_2926,8643.99,11.8,0,Amravati,IT-ITeS,10th Pass
TRN_MH_2026_2927,16498.99,15.2,0,Amravati,Apparel,Graduate
TRN_MH_2026_2928,21353.36,7.5,3,Thane,Automotive,Graduate
TRN_MH_2026_2929,24354.22,13.3,0,Pune,Electronics and Hardware,Graduate
TRN_MH_2026_2930,13196.58,19.5,2,Nagpur,IT-ITeS,Below 10th
TRN_MH_2026_2931,19238.45,3.0,3,Pune,Construction,ITI Diploma
TRN_MH_2026_2932,15871.41,21.7,1,Pune,Construction,ITI Diploma
TRN_MH_2026_2933,,,0,Pune,Automotive,10th Pass
TRN_MH_2026_2934,26755.2,11.7,0,Mumbai,Healthcare,10th Pass
TRN_MH_2026_2935,12239.6,16.7,0,Thane,Electronics and Hardware,Below 10th
TRN_MH_2026_2936,18388.09,14.0,0,Nashik,IT-ITeS,12th Pass
TRN_MH_2026_2937,19136.93,20.1,0,Mumbai,IT-ITeS,Below 10th
TRN_MH_2026_2938,21300.25,18.9,3,Nashik,IT-ITeS,Below 10th
TRN_MH_2026_2939,17842.94,7.0,2,Nagpur,IT-ITeS,Below 10th
TRN_MH_2026_2940,18578.18,16.9,2,Thane,Automotive,Graduate
TRN_MH_2026_2941,16129.23,13.0,2,Chhatrapati Sambhajinagar,Healthcare,Graduate
TRN_MH_2026_2942,18441.94,14.4,0,Chhatrapati Sambhajinagar,Electronics and Hardware,ITI Diploma
TRN_MH_2026_2943,77374.67,10.4,0,Mumbai,Apparel,Graduate
TRN_MH_2026_2944,19675.5,22.7,0,Mumbai,IT-ITeS,12th Pass
TRN_MH_2026_2945,16206.36,19.2,1,Thane,Apparel,10th Pass
TRN_MH_2026_2946,18819.85,,0,Chhatrapati Sambhajinagar,Electronics and Hardware,Graduate
TRN_MH_2026_2947,17397.58,0.5,8,Thane,Automotive,12th Pass
TRN_MH_2026_2948,21441.18,0.5,15,Thane,Electronics and Hardware,12th Pass
TRN_MH_2026_2949,17320.12,16.2,0,Nashik,IT-ITeS,Below 10th
TRN_MH_2026_2950,11294.39,15.2,1,Thane,Construction,12th Pass
TRN_MH_2026_2951,21916.73,20.3,0,Nashik,Automotive,ITI Diploma
TRN_MH_2026_2952,14329.94,17.9,0,Gadchiroli,Healthcare,Below 10th
TRN_MH_2026_2953,15211.82,18.8,2,Pune,Automotive,12th Pass
TRN_MH_2026_2954,15415.19,,0,Amravati,Automotive,Below 10th
TRN_MH_2026_2955,22310.53,7.1,1,Mumbai,IT-ITeS,ITI Diploma
TRN_MH_2026_2956,10025.14,13.0,0,Nagpur,Healthcare,10th Pass
TRN_MH_2026_2957,28482.12,19.3,2,Pune,Construction,10th Pass
TRN_MH_2026_2958,21196.2,13.7,3,Pune,IT-ITeS,10th Pass
TRN_MH_2026_2959,18281.34,16.5,0,Nagpur,Electronics and Hardware,Below 10th
TRN_MH_2026_2960,17307.87,0.5,16,Thane,Construction,Graduate
TRN_MH_2026_2961,18499.44,8.9,2,Chhatrapati Sambhajinagar,Automotive,12th Pass
TRN_MH_2026_2962,19323.93,13.4,1,Gadchiroli,Construction,Graduate
TRN_MH_2026_2963,19758.25,15.5,2,Mumbai,IT-ITeS,ITI Diploma
TRN_MH_2026_2964,19444.62,10.7,1,Gadchiroli,Apparel,Below 10th
TRN_MH_2026_2965,17813.53,12.8,1,Nashik,Automotive,10th Pass
TRN_MH_2026_2966,16809.32,9.3,0,Nashik,Apparel,ITI Diploma
TRN_MH_2026_2967,16970.54,19.6,1,Chhatrapati Sambhajinagar,Electronics and Hardware,12th Pass
TRN_MH_2026_2968,16817.82,12.5,0,Gadchiroli,IT-ITeS,Graduate
TRN_MH_2026_2969,21468.2,21.3,0,Pune,Electronics and Hardware,10th Pass
TRN_MH_2026_2970,19577.45,21.6,0,Gadchiroli,Automotive,Below 10th
TRN_MH_2026_2971,8000.0,13.6,3,Gadchiroli,IT-ITeS,ITI Diploma
TRN_MH_2026_2972,19795.65,,1,Nagpur,Healthcare,Below 10th
TRN_MH_2026_2973,18181.58,3.6,1,Amravati,Healthcare,Below 10th
TRN_MH_2026_2974,17434.52,6.6,0,Gadchiroli,Apparel,10th Pass
TRN_MH_2026_2975,16140.19,7.1,1,Mumbai,Healthcare,Graduate
TRN_MH_2026_2976,21434.39,20.9,2,Chhatrapati Sambhajinagar,Construction,12th Pass
TRN_MH_2026_2977,206942.56,14.6,0,Nashik,Electronics and Hardware,Graduate
TRN_MH_2026_2978,14794.93,15.9,2,Chhatrapati Sambhajinagar,Electronics and Hardware,Graduate
TRN_MH_2026_2979,18924.68,2.9,0,Chhatrapati Sambhajinagar,Healthcare,Below 10th
TRN_MH_2026_2980,14099.2,8.0,1,Solapur,Automotive,10th Pass
TRN_MH_2026_2981,12671.34,18.4,0,Thane,Apparel,Graduate
TRN_MH_2026_2982,15306.49,15.4,0,Gadchiroli,Apparel,Graduate
TRN_MH_2026_2983,,13.3,4,Solapur,Electronics and Hardware,12th Pass
TRN_MH_2026_2984,20835.94,16.8,0,Pune,Electronics and Hardware,10th Pass
TRN_MH_2026_2985,19295.8,22.2,1,Pune,Healthcare,Graduate
TRN_MH_2026_2986,20037.84,12.9,1,Thane,Electronics and Hardware,10th Pass
TRN_MH_2026_2987,19306.62,14.3,0,Mumbai,Healthcare,ITI Diploma
TRN_MH_2026_2988,15254.81,15.0,2,Solapur,Healthcare,Graduate
TRN_MH_2026_2989,19011.73,26.0,1,Solapur,IT-ITeS,10th Pass
TRN_MH_2026_2990,169173.22,3.5,0,Mumbai,IT-ITeS,10th Pass
TRN_MH_2026_2991,20140.02,17.4,1,Gadchiroli,Construction,ITI Diploma
TRN_MH_2026_2992,21661.2,13.4,1,Pune,Electronics and Hardware,12th Pass
TRN_MH_2026_2993,19979.06,16.8,1,Nagpur,Construction,Below 10th
TRN_MH_2026_2994,18730.07,10.7,0,Mumbai,Electronics and Hardware,Below 10th
TRN_MH_2026_2995,21245.53,13.8,0,Thane,Automotive,Below 10th
TRN_MH_2026_2996,17407.18,0.5,15,Gadchiroli,Healthcare,Graduate
TRN_MH_2026_2997,14413.44,29.6,1,Gadchiroli,Automotive,Below 10th
TRN_MH_2026_2998,16929.27,18.0,0,Mumbai,Apparel,Below 10th
TRN_MH_2026_2999,14892.84,9.8,1,Nashik,Automotive,Graduate
TRN_MH_2026_3000,15136.88,11.9,3,Nagpur,Electronics and Hardware,12th Pass
TRN_MH_2026_3001,16994.18,11.7,2,Nagpur,Electronics and Hardware,Below 10th
TRN_MH_2026_3002,14726.53,5.0,2,Thane,Electronics and Hardware,10th Pass
TRN_MH_2026_3003,,12.3,3,Nashik,Automotive,ITI Diploma
TRN_MH_2026_3004,,17.7,2,Solapur,IT-ITeS,Graduate
TRN_MH_2026_3005,18246.53,7.6,1,Amravati,Automotive,Graduate
TRN_MH_2026_3006,17504.22,19.2,1,Gadchiroli,Electronics and Hardware,Graduate
TRN_MH_2026_3007,14640.19,16.4,0,Chhatrapati Sambhajinagar,Automotive,10th Pass
TRN_MH_2026_3008,19807.36,10.3,0,Solapur,Construction,12th Pass
TRN_MH_2026_3009,20781.5,13.3,1,Mumbai,Apparel,ITI Diploma
TRN_MH_2026_3010,11873.54,22.0,0,Gadchiroli,Automotive,10th Pass
TRN_MH_2026_3011,14830.46,17.7,1,Chhatrapati Sambhajinagar,Apparel,12th Pass
TRN_MH_2026_3012,14808.0,14.0,2,Amravati,Healthcare,Graduate
TRN_MH_2026_3013,14210.34,,0,Mumbai,Apparel,10th Pass
TRN_MH_2026_3014,20403.16,14.4,2,Solapur,IT-ITeS,12th Pass
TRN_MH_2026_3015,16821.61,11.4,2,Nashik,Automotive,ITI Diploma
TRN_MH_2026_3016,16574.2,3.5,0,Nagpur,Apparel,Below 10th
TRN_MH_2026_3017,10486.48,24.2,0,Amravati,Electronics and Hardware,10th Pass
TRN_MH_2026_3018,,14.8,0,Gadchiroli,Automotive,10th Pass
TRN_MH_2026_3019,,16.0,2,Pune,Apparel,Graduate
TRN_MH_2026_3020,17709.76,13.7,1,Solapur,Apparel,ITI Diploma
TRN_MH_2026_3021,18470.82,10.3,0,Chhatrapati Sambhajinagar,IT-ITeS,Graduate
TRN_MH_2026_3022,22262.31,13.1,1,Mumbai,Apparel,Below 10th
TRN_MH_2026_3023,12919.13,6.0,0,Nagpur,Electronics and Hardware,Below 10th
TRN_MH_2026_3024,8000.0,25.4,0,Solapur,Automotive,ITI Diploma
TRN_MH_2026_3025,18143.47,7.8,0,Nashik,Automotive,Below 10th
TRN_MH_2026_3026,23801.79,8.8,2,Pune,Construction,12th Pass
TRN_MH_2026_3027,21836.31,11.8,0,Mumbai,IT-ITeS,ITI Diploma
TRN_MH_2026_3028,18233.81,20.4,2,Chhatrapati Sambhajinagar,Construction,ITI Diploma
TRN_MH_2026_3029,15779.27,14.1,0,Mumbai,Automotive,ITI Diploma
TRN_MH_2026_3030,20324.93,,2,Thane,Apparel,Graduate
TRN_MH_2026_3031,116759.24,20.3,1,Mumbai,Healthcare,Below 10th
TRN_MH_2026_3032,19167.25,17.7,1,Chhatrapati Sambhajinagar,Apparel,Below 10th
TRN_MH_2026_3033,19269.15,16.7,1,Nashik,Electronics and Hardware,Graduate
TRN_MH_2026_3034,21210.73,17.6,0,Nagpur,Automotive,ITI Diploma
TRN_MH_2026_3035,27158.81,26.0,0,Amravati,Healthcare,ITI Diploma
TRN_MH_2026_3036,18873.46,24.9,1,Solapur,Construction,12th Pass
TRN_MH_2026_3037,15718.63,10.6,0,Thane,Apparel,Below 10th
TRN_MH_2026_3038,17410.49,22.1,0,Nagpur,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3039,11308.23,15.9,1,Thane,IT-ITeS,Below 10th
TRN_MH_2026_3040,,16.5,0,Nagpur,Electronics and Hardware,Graduate
TRN_MH_2026_3041,16067.51,,0,Gadchiroli,Healthcare,Below 10th
TRN_MH_2026_3042,15665.69,13.1,2,Mumbai,Electronics and Hardware,12th Pass
TRN_MH_2026_3043,18033.24,9.9,2,Nagpur,Apparel,ITI Diploma
TRN_MH_2026_3044,14621.53,18.1,1,Chhatrapati Sambhajinagar,Automotive,12th Pass
TRN_MH_2026_3045,21423.61,19.4,0,Nashik,IT-ITeS,Graduate
TRN_MH_2026_3046,17500.72,3.6,1,Solapur,Construction,Graduate
TRN_MH_2026_3047,17467.45,13.9,0,Nashik,Construction,12th Pass
TRN_MH_2026_3048,16352.37,19.6,0,Gadchiroli,Healthcare,ITI Diploma
TRN_MH_2026_3049,18043.17,13.1,1,Thane,Healthcare,10th Pass
TRN_MH_2026_3050,,17.6,2,Pune,Construction,10th Pass
TRN_MH_2026_3051,14465.04,15.8,0,Mumbai,Electronics and Hardware,10th Pass
TRN_MH_2026_3052,15196.59,15.7,1,Mumbai,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3053,16436.96,12.6,0,Mumbai,Construction,Graduate
TRN_MH_2026_3054,12789.45,7.9,0,Nagpur,Apparel,Graduate
TRN_MH_2026_3055,,8.4,1,Mumbai,IT-ITeS,ITI Diploma
TRN_MH_2026_3056,15833.23,17.5,0,Nashik,IT-ITeS,Below 10th
TRN_MH_2026_3057,20560.36,14.1,0,Mumbai,Healthcare,Graduate
TRN_MH_2026_3058,18418.96,13.3,0,Nashik,Electronics and Hardware,12th Pass
TRN_MH_2026_3059,18177.56,11.9,2,Mumbai,IT-ITeS,12th Pass
TRN_MH_2026_3060,184368.62,12.5,0,Chhatrapati Sambhajinagar,Automotive,Below 10th
TRN_MH_2026_3061,17019.2,19.2,0,Solapur,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3062,18866.63,12.3,1,Thane,Healthcare,ITI Diploma
TRN_MH_2026_3063,188099.38,7.3,1,Amravati,Apparel,10th Pass
TRN_MH_2026_3064,18428.77,17.7,1,Chhatrapati Sambhajinagar,IT-ITeS,Below 10th
TRN_MH_2026_3065,15460.34,,0,Pune,Apparel,10th Pass
TRN_MH_2026_3066,8964.14,14.2,1,Pune,Construction,10th Pass
TRN_MH_2026_3067,17030.02,22.0,0,Nagpur,Apparel,12th Pass
TRN_MH_2026_3068,22479.62,13.9,1,Nashik,IT-ITeS,Below 10th
TRN_MH_2026_3069,20741.75,15.4,0,Amravati,IT-ITeS,ITI Diploma
TRN_MH_2026_3070,20878.89,8.1,0,Chhatrapati Sambhajinagar,Electronics and Hardware,Graduate
TRN_MH_2026_3071,21826.46,12.9,1,Nashik,Construction,Below 10th
TRN_MH_2026_3072,17810.3,17.0,1,Chhatrapati Sambhajinagar,Automotive,10th Pass
TRN_MH_2026_3073,18190.6,6.2,0,Solapur,Electronics and Hardware,12th Pass
TRN_MH_2026_3074,15338.22,15.0,0,Nagpur,Healthcare,ITI Diploma
TRN_MH_2026_3075,16393.75,14.5,1,Pune,Apparel,Graduate
TRN_MH_2026_3076,,14.2,0,Thane,Healthcare,10th Pass
TRN_MH_2026_3077,21713.6,19.2,0,Thane,Automotive,Graduate
TRN_MH_2026_3078,17011.94,15.7,1,Solapur,IT-ITeS,10th Pass
TRN_MH_2026_3079,15924.34,21.4,1,Gadchiroli,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3080,17501.85,9.0,0,Chhatrapati Sambhajinagar,Healthcare,12th Pass
TRN_MH_2026_3081,19604.22,14.7,1,Gadchiroli,Automotive,Graduate
TRN_MH_2026_3082,,14.4,3,Nagpur,Apparel,Below 10th
TRN_MH_2026_3083,9463.37,8.7,1,Chhatrapati Sambhajinagar,Automotive,12th Pass
TRN_MH_2026_3084,15573.12,18.8,2,Solapur,Construction,Below 10th
TRN_MH_2026_3085,13227.51,25.6,0,Amravati,Healthcare,ITI Diploma
TRN_MH_2026_3086,15721.51,13.9,0,Amravati,Electronics and Hardware,Below 10th
TRN_MH_2026_3087,16982.77,16.5,1,Pune,Construction,Graduate
TRN_MH_2026_3088,15913.63,14.4,0,Pune,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3089,132348.09,10.4,0,Nagpur,Construction,ITI Diploma
TRN_MH_2026_3090,18643.61,4.9,1,Amravati,Healthcare,10th Pass
TRN_MH_2026_3091,18551.66,0.5,16,Thane,Healthcare,Graduate
TRN_MH_2026_3092,19677.73,7.0,2,Chhatrapati Sambhajinagar,IT-ITeS,10th Pass
TRN_MH_2026_3093,13514.08,22.5,1,Thane,IT-ITeS,10th Pass
TRN_MH_2026_3094,21136.89,13.4,0,Thane,Apparel,Graduate
TRN_MH_2026_3095,17234.82,12.3,1,Nashik,Apparel,ITI Diploma
TRN_MH_2026_3096,19846.68,18.4,0,Amravati,IT-ITeS,10th Pass
TRN_MH_2026_3097,13748.5,8.4,0,Nashik,Healthcare,Below 10th
TRN_MH_2026_3098,154102.23,10.2,0,Nagpur,IT-ITeS,Below 10th
TRN_MH_2026_3099,20362.61,14.3,1,Mumbai,Healthcare,12th Pass
TRN_MH_2026_3100,18817.43,19.1,2,Gadchiroli,IT-ITeS,10th Pass
TRN_MH_2026_3101,115445.18,16.5,0,Solapur,IT-ITeS,Graduate
TRN_MH_2026_3102,14456.18,15.2,1,Amravati,Electronics and Hardware,Graduate
TRN_MH_2026_3103,21439.02,14.4,0,Pune,Healthcare,12th Pass
TRN_MH_2026_3104,13337.06,16.0,0,Mumbai,IT-ITeS,ITI Diploma
TRN_MH_2026_3105,23249.36,15.0,2,Amravati,Construction,Graduate
TRN_MH_2026_3106,14347.83,8.9,0,Nagpur,IT-ITeS,Graduate
TRN_MH_2026_3107,19734.37,14.2,2,Thane,Healthcare,ITI Diploma
TRN_MH_2026_3108,16349.84,8.6,1,Solapur,Healthcare,Below 10th
TRN_MH_2026_3109,19611.16,14.4,1,Solapur,IT-ITeS,Graduate
TRN_MH_2026_3110,15595.6,11.6,0,Mumbai,Electronics and Hardware,10th Pass
TRN_MH_2026_3111,16930.22,26.7,1,Nashik,Apparel,Below 10th
TRN_MH_2026_3112,17643.22,13.8,1,Nashik,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3113,13992.34,7.0,2,Nashik,IT-ITeS,Below 10th
TRN_MH_2026_3114,20092.89,13.3,1,Mumbai,Apparel,ITI Diploma
TRN_MH_2026_3115,15703.75,16.6,1,Thane,Electronics and Hardware,12th Pass
TRN_MH_2026_3116,16699.9,22.4,1,Solapur,Electronics and Hardware,Graduate
TRN_MH_2026_3117,91109.68,11.1,0,Solapur,Automotive,ITI Diploma
TRN_MH_2026_3118,8531.83,6.1,0,Mumbai,IT-ITeS,ITI Diploma
TRN_MH_2026_3119,16831.4,18.1,0,Nashik,Construction,Below 10th
TRN_MH_2026_3120,25944.15,7.1,2,Gadchiroli,Electronics and Hardware,ITI Diploma
TRN_MH_2026_3121,20246.12,11.8,0,Thane,Electronics and Hardware,12th Pass
TRN_MH_2026_3122,17432.59,,1,Nagpur,Healthcare,Below 10th
TRN_MH_2026_3123,16579.88,13.7,2,Solapur,Healthcare,Graduate
TRN_MH_2026_3124,17578.63,17.4,0,Solapur,IT-ITeS,Below 10th
TRN_MH_2026_3125,19414.92,10.6,0,Nagpur,IT-ITeS,10th Pass
TRN_MH_2026_3126,13367.16,12.6,1,Amravati,Electronics and Hardware,12th Pass
TRN_MH_2026_3127,21400.13,13.9,1,Solapur,Apparel,Below 10th
TRN_MH_2026_3128,20003.83,14.7,2,Nashik,Healthcare,Below 10th
TRN_MH_2026_3129,20013.65,14.5,1,Thane,Automotive,Below 10th
